experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,distribution,case_label,true_n,true_phi_deg,terrain_config,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,phi_est_final_deg,phi_est_mean_tail_deg,phi_abs_err_final_deg,phi_abs_err_tail_deg,terrain_update_count,first_update_time_s,estimator_backend,estimator_mode,speed_weight,ay_safety,sine_amplitude,sine_wavelength,excitation_source
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0032_id_dirt_sinusoidal_v7_b0_s712,ok,0,23.434022426605225,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0032_id_dirt_sinusoidal_v7_b0_s712/20260704_120818_961921_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1266,0.2877077545295226,1.179654,0.1631716558265582,5.062740108401084,6.73407,0.7232485869144405,13.21385466034755,14.396999999999998,80.9437664785594,79.204635,1.492554,0,0,,,,,,id,dirt,0.7,29.0,,0.629837,0.6052464105691057,0.0701629999999999,0.0947535894308942,,,,,97,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0033_id_dirt_sinusoidal_v7_b0_s713,ok,0,23.481589794158936,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0033_id_dirt_sinusoidal_v7_b0_s713/20260704_120818_996737_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1320,0.1220084856734223,0.400857,0.0824052829457364,4.677379328165375,6.228364999999998,0.6681970468807679,12.722765151515151,13.690499999999997,75.58164541629799,74.046461,2.152443,0,0,,,,,,id,dirt,0.7,29.0,,0.574273,0.5521561550387597,0.1257269999999999,0.1478438449612402,,,,,102,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0034_id_dirt_sinusoidal_v7_b0_s714,ok,0,23.47857165336609,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0034_id_dirt_sinusoidal_v7_b0_s714/20260704_120819_104596_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1294,0.1925301335157123,0.776127,0.1236517658730158,5.0242359788359785,6.79455,0.7177479969765683,12.977472952086552,13.9607,80.37834345928033,78.686152,1.291988,0,0,,,,,,id,dirt,0.7,29.0,,0.645728,0.550065335978836,0.0542719999999999,0.1499346640211639,,,,,100,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0035_id_dirt_sinusoidal_v7_b4_s710,ok,0,23.735353231430054,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0035_id_dirt_sinusoidal_v7_b4_s710/20260704_120818_935126_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1282,0.1573162678605211,0.448769,0.1115667190412783,4.987965645805592,6.51205,0.7125665208293703,13.071279251170049,14.47,82.2675212552544,80.382757,0.147477,0,0,,,,,,id,dirt,0.7,29.0,,0.622597,0.6301777443408788,0.077403,0.0698222556591211,,,,,99,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0036_id_dirt_sinusoidal_v7_b4_s711,ok,0,23.73392105102539,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0036_id_dirt_sinusoidal_v7_b4_s711/20260704_120819_098301_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1160,0.5465831988096096,1.454893,0.3733559541420118,5.640531213017752,7.0552,0.8057901732882503,14.483862068965516,16.037900000000015,90.71249823436288,88.113146,-1.583781,0,0,,,,,,id,dirt,0.7,29.0,,0.671188,0.6134071893491124,0.0288119999999999,0.0865928106508875,,,,,89,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0037_id_dirt_sinusoidal_v7_b4_s712,ok,0,23.680683851242065,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0037_id_dirt_sinusoidal_v7_b4_s712/20260704_120819_068367_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1199,0.2259129824188875,0.816419,0.1371033566333808,5.062901426533524,6.7069,0.723271632361932,14.038632193494578,16.182799999999997,82.30550754058123,80.472394,0.558906,0,0,,,,,,id,dirt,0.7,29.0,,0.634581,0.6175533965763196,0.065419,0.0824466034236803,,,,,92,4.248,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0040_id_sand_sinusoidal_v5_b0_s710,ok,0,23.531015396118164,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0040_id_sand_sinusoidal_v5_b0_s710/20260704_120842_417991_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1312,0.0304616907114493,0.101736,0.0243200779220779,3.830366103896104,4.270355,0.7660732207792209,12.774428353658536,14.851200000000008,62.55831783112222,61.867911,-1.242066,0,0,,,,,,id,sand,1.1,30.0,,1.123301,1.1103806298701298,0.023301,0.0103806298701296,,,,,102,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0038_id_dirt_sinusoidal_v7_b4_s713,ok,0,23.83830451965332,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0038_id_dirt_sinusoidal_v7_b4_s713/20260704_120842_339573_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1327,0.1122617097653985,0.330435,0.084682811296534,4.776453401797176,6.39922,0.6823504859710251,12.632358703843256,14.4096,77.46129803505897,75.898212,1.792264,0,0,,,,,,id,dirt,0.7,29.0,,0.602163,0.5799674287548139,0.0978369999999999,0.120032571245186,,,,,103,4.188,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0041_id_sand_sinusoidal_v5_b0_s711,ok,0,23.48353481292725,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0041_id_sand_sinusoidal_v5_b0_s711/20260704_120842_809093_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1308,0.0292937204015176,0.100708,0.0225150273081924,3.920245123537061,4.3,0.7840490247074122,12.83,14.64,64.36576049961857,63.553443,-0.560174,0,0,,,,,,id,sand,1.1,30.0,,1.133853,1.1437214655396617,0.0338529999999999,0.0437214655396616,,,,,102,4.188,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0042_id_sand_sinusoidal_v5_b0_s712,ok,0,23.484846591949463,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0042_id_sand_sinusoidal_v5_b0_s712/20260704_120842_766654_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1273,0.0301889167141823,0.096474,0.0235760939597315,4.12973355704698,4.315939999999999,0.825946711409396,13.190157109190888,15.692799999999998,69.4560311657239,68.280683,1.294135,0,0,,,,,,id,sand,1.1,30.0,,1.143377,1.1505846053691275,0.043377,0.0505846053691274,,,,,99,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0043_id_sand_sinusoidal_v5_b0_s713,ok,0,23.485657691955566,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0043_id_sand_sinusoidal_v5_b0_s713/20260704_120842_915150_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1161,0.0296781112254023,0.096802,0.023174369117647,3.939586323529412,4.27742,0.7879172647058824,14.51954349698536,15.948000000000002,64.77673684028656,63.918197,-0.428607,0,0,,,,,,id,sand,1.1,30.0,,1.125594,1.1299144044117648,0.0255939999999998,0.0299144044117647,,,,,90,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0039_id_dirt_sinusoidal_v7_b4_s714,ok,0,23.780081272125244,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0039_id_dirt_sinusoidal_v7_b4_s714/20260704_120842_596000_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1215,0.2138537211196567,0.684715,0.1405372422535211,5.266991830985916,6.883985,0.7524274044265594,13.805423868312758,15.785799999999997,86.00921795089246,83.847379,-1.177013,0,0,,,,,,id,dirt,0.7,29.0,,0.669779,0.6404373239436619,0.0302209999999999,0.059562676056338,,,,,94,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0044_id_sand_sinusoidal_v5_b0_s714,ok,0,23.43130564689636,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0044_id_sand_sinusoidal_v5_b0_s714/20260704_120906_080876_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1270,0.0312997986321545,0.11608,0.0240733261744966,3.971793557046981,4.2873600000000005,0.7943587114093961,13.191740157480314,14.5,65.24484827468339,64.345842,-0.239548,0,0,,,,,,id,sand,1.1,30.0,,1.126336,1.1464471382550336,0.0263359999999999,0.0464471382550335,,,,,99,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0049_id_sand_sinusoidal_v5_b4_s714,ok,0,23.7811918258667,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0049_id_sand_sinusoidal_v5_b4_s714/20260704_120906_332540_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1207,0.0328551190531364,0.10932,0.025110461212976,3.9536957686882936,4.29774,0.7907391537376587,13.917423363711682,15.607000000000005,64.3117652096239,63.510646,-0.612341,0,0,,,,,,id,sand,1.1,30.0,,1.139537,1.1440206671368125,0.0395369999999999,0.0440206671368124,,,,,94,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0045_id_sand_sinusoidal_v5_b4_s710,ok,0,23.828519344329838,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0045_id_sand_sinusoidal_v5_b4_s710/20260704_120906_371245_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1149,0.0321972582852487,0.10647,0.0236797831858407,3.871218584070797,4.281680000000001,0.7742437168141593,14.69362053959965,16.08,63.114315487017976,62.383162,-1.050732,0,0,,,,,,id,sand,1.1,30.0,,1.12524,1.1521110914454276,0.0252399999999999,0.0521110914454274,,,,,90,4.26,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0046_id_sand_sinusoidal_v5_b4_s711,ok,0,23.833492755889893,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0046_id_sand_sinusoidal_v5_b4_s711/20260704_120906_223133_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1278,0.0325014434876584,0.096923,0.0254694225165562,3.841713245033113,4.27172,0.7683426490066225,13.190320813771518,14.5323,61.96309061545675,61.287144,-1.416189,0,0,,,,,,id,sand,1.1,30.0,,1.10606,1.1505362450331125,0.0060599999999999,0.0505362450331123,,,,,100,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0047_id_sand_sinusoidal_v5_b4_s712,ok,0,23.831440210342407,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0047_id_sand_sinusoidal_v5_b4_s712/20260704_120906_279800_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1307,0.0300550964201884,0.086798,0.02398432421875,3.938297395833333,4.291595,0.7876594791666667,12.88174445294568,14.268200000000002,64.357503980189,63.549049,-0.595479,0,0,,,,,,id,sand,1.1,30.0,,1.125028,1.1437105729166668,0.0250279999999998,0.0437105729166666,,,,,102,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0048_id_sand_sinusoidal_v5_b4_s713,ok,0,23.83558201789856,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0048_id_sand_sinusoidal_v5_b4_s713/20260704_120906_335036_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1294,0.0322803053005133,0.094284,0.0254450512483574,3.892003153745072,4.297,0.7784006307490144,13.029636785162287,14.43,63.16927467392292,62.455748,-1.035977,0,0,,,,,,id,sand,1.1,30.0,,1.131099,1.082958505913272,0.0310989999999999,0.017041494086728,,,,,101,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0050_id_sand_sinusoidal_v7_b0_s710,ok,0,23.27878713607788,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0050_id_sand_sinusoidal_v7_b0_s710/20260704_120929_401549_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1309,0.0330859867237437,0.129695,0.0244276397919375,3.884821196358908,4.282900000000001,0.5549744566227012,12.769388846447669,14.18,63.601947822328015,62.833237,-0.888254,0,0,,,,,,id,sand,1.1,30.0,,1.125471,1.1140152834850454,0.025471,0.0140152834850453,,,,,102,4.248,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0054_id_sand_sinusoidal_v7_b0_s714,ok,0,23.3303644657135,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0054_id_sand_sinusoidal_v7_b0_s714/20260704_120930_234354_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1290,0.0334177263994574,0.119482,0.0259487354497354,3.883803968253968,4.3003,0.5548291383219953,13.005596899224807,14.2711,63.38925255746879,62.641308,-0.957382,0,0,,,,,,id,sand,1.1,30.0,,1.131573,1.132013216931217,0.0315729999999998,0.0320132169312168,,,,,100,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0051_id_sand_sinusoidal_v7_b0_s711,ok,0,23.42980694770813,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0051_id_sand_sinusoidal_v7_b0_s711/20260704_120930_166410_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1165,0.0323446415298283,0.123363,0.0260438281938325,3.910420411160058,4.3062,0.5586314873085797,14.453957081545065,15.87,63.817414960441525,63.027023,-0.808091,0,0,,,,,,id,sand,1.1,30.0,,1.147198,1.126118737151248,0.0471979999999998,0.0261187371512479,,,,,90,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0053_id_sand_sinusoidal_v7_b0_s713,ok,0,23.42602562904358,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0053_id_sand_sinusoidal_v7_b0_s713/20260704_120930_089295_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1267,0.032754310279251,0.108385,0.0253242597577388,3.779120053835801,4.26683,0.5398742934051144,13.246558800315706,14.61,62.08420992773739,61.415038,-1.372578,0,0,,,,,,id,sand,1.1,30.0,,1.123249,1.0787444401076718,0.0232489999999998,0.0212555598923283,,,,,99,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0052_id_sand_sinusoidal_v7_b0_s712,ok,0,23.477001190185547,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0052_id_sand_sinusoidal_v7_b0_s712/20260704_120930_180002_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1217,0.0302257397798603,0.096929,0.0247604572230014,3.797813183730715,4.27154,0.5425447405329593,13.815965488907148,15.281999999999996,61.629619766352505,60.991693,-1.502489,0,0,,,,,,id,sand,1.1,30.0,,1.115803,1.1268698976157083,0.015803,0.0268698976157082,,,,,95,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0055_id_sand_sinusoidal_v7_b4_s710,ok,0,23.62715721130371,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0055_id_sand_sinusoidal_v7_b4_s710/20260704_120930_148848_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1323,0.032112216101111,0.094114,0.0251155262483994,3.864895390524968,4.2899,0.5521279129321383,12.72919879062736,13.8868,61.925988598260034,61.259132,-1.434241,0,0,,,,,,id,sand,1.1,30.0,,1.132223,1.1365812714468628,0.0322229999999998,0.0365812714468627,,,,,103,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0056_id_sand_sinusoidal_v7_b4_s711,ok,0,23.88173484802246,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0056_id_sand_sinusoidal_v7_b4_s711/20260704_120952_740146_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1199,0.0336929270818196,0.09537,0.0273896437587657,3.591526788218794,4.27106,0.5130752554598277,13.982877397831528,15.8204,57.135513037481154,56.515301,-1.929841,0,0,,,,,,id,sand,1.1,30.0,,1.171998,1.0348211276297334,0.071998,0.0651788723702666,,,,,93,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0060_ood_terrain1_sinusoidal_v5_b0_s710,ok,0,23.47810840606689,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0060_ood_terrain1_sinusoidal_v5_b0_s710/20260704_120953_624291_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1308,0.0798715028574845,0.258845,0.0583845567144719,4.658650977835724,5.889499999999999,0.9317301955671448,12.849304281345566,13.9386,75.94082249387304,74.495435,2.00535,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.556478,0.5557964015645371,0.1718219999999999,0.1725035984354628,,,,,102,4.188,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0061_ood_terrain1_sinusoidal_v5_b0_s711,ok,0,23.43163514137268,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0061_ood_terrain1_sinusoidal_v5_b0_s711/20260704_120953_841164_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1294,0.083076573519106,0.283818,0.059233,4.7992143232588695,6.1924,0.959842864651774,13.003284389489954,14.216299999999997,77.62790566271119,76.173648,1.627658,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.621821,0.6171863272010513,0.1064789999999999,0.1111136727989486,,,,,101,4.188,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0057_id_sand_sinusoidal_v7_b4_s712,ok,0,23.77831101417541,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0057_id_sand_sinusoidal_v7_b4_s712/20260704_120953_456280_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1202,0.0282495063881058,0.08414,0.0218883262411347,3.8571354609929074,4.267320000000001,0.5510193515704154,13.98688019966722,15.48,63.24526645901949,62.504028,-1.004854,0,0,,,,,,id,sand,1.1,30.0,,1.123009,1.1146193617021276,0.0230089999999998,0.0146193617021275,,,,,94,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
