idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,NN-UKF,0.729532776412803,12.105293645216687
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Learned MLP,0.6297910049014298,24.122263960663346
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Bekker-UKF,0.6635243037237276,34.36356448103968
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,NN-UKF,0.6929033177658124,31.45736534114076
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Learned MLP,1.1264091405490166,11.425430096071977
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Bekker-UKF,0.8221924117318247,61.60366922039843
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,NN-UKF,0.56658905913725,11.36428601165206
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Learned MLP,0.5688081859485299,11.800460111596399
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Bekker-UKF,0.5078708483320289,54.826915096222514
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,NN-UKF,1.0045438317146151,10.649835585870376
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Learned MLP,1.2999999999999645,15.629811334468819
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,Bekker-UKF,0.6731108345321077,5.309507727948297
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,NN-UKF,0.7812730062716317,9.906306313061874
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,Learned MLP,0.5927018228182322,16.621120187118795
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,Bekker-UKF,0.6802096271601344,9.899195491517892
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,NN-UKF,0.9290345920643144,23.060246163640414
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,Learned MLP,0.5851803657427206,22.4868046103464
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,Bekker-UKF,0.769419243012795,40.34292178277815
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,NN-UKF,1.346228546005239,4.380105380280756
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,Learned MLP,1.0263529898076542,20.42151122750575
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,Bekker-UKF,0.9337991528255919,18.734427521153705
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,NN-UKF,0.9713304154573643,15.468201015811633
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,Learned MLP,1.0941870962746447,4.7763745462154175
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,Bekker-UKF,0.6262240130507908,41.79383854002974
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,NN-UKF,1.3524479520182178,25.707098771049104
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,Learned MLP,1.0833356172159836,0.6936919327233985
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,Bekker-UKF,0.8041024947593219,36.805242786233755
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,NN-UKF,1.360659095128975,6.9347772551250415
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,Learned MLP,1.056429355571366,16.97476742836079
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,Bekker-UKF,0.4916027497784276,60.82401747532427
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,NN-UKF,1.3624842523356322,8.576811833750376
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,Learned MLP,1.2528791506562709,0.1576542568914741
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,Bekker-UKF,0.7252025564231604,33.34462892610338
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,NN-UKF,1.326893881365672,21.958483536431196
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,Learned MLP,1.0180239557046753,6.430604899831107
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,Bekker-UKF,0.9732379276156841,23.650360308767688
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,NN-UKF,1.352775749911984,6.124040338059784
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,Learned MLP,1.2582502879248616,1.2913970997770363
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,Bekker-UKF,0.5338062900673753,45.791111560804104
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,NN-UKF,1.3040088751485959,32.424201347888655
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,Learned MLP,1.2999999999999632,32.01709362034302
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,Bekker-UKF,0.5335389384651078,9.986467730782806
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,NN-UKF,0.5684996319639154,17.193445347851064
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,Learned MLP,0.6520933561648519,34.425886668389346
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,Bekker-UKF,1.0512907481026186,19.382190641188625
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,NN-UKF,0.7557822187688804,14.175087065942884
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,Learned MLP,0.6240127580873523,29.138527868746625
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,Bekker-UKF,0.7099808021430487,15.718594805325903
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,NN-UKF,1.0343934671609551,22.79224265412039
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,Learned MLP,1.0979745847575464,30.339919885270145
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,Bekker-UKF,1.1006494197924575,161.8091542664583
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,NN-UKF,0.5892797561266945,40.17073175486348
