experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510,ok,0,11.051714658737184,8.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/20260703_220822_329114_clay_sinusoidal_acados_pacejka/diag_clay_sinusoidal_acados_pacejka.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/collision_log.csv,,659,0.0666366502768709,0.152558,0.054260298,1.8744784,2.93177,0.3748956799999999,2.566843702579666,4.250999999999999,11.716744493461766,12.980953,2.024814,0,0,19.150593,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,tmeasy,standard,tmeasy,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0001_tmeasy_clay_sinusoidal_v5_b0_s510,ok,0,12.002230882644652,8.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0001_tmeasy_clay_sinusoidal_v5_b0_s510/20260703_220833_785547_clay_sinusoidal_acados_tmeasy/diag_clay_sinusoidal_acados_tmeasy.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0001_tmeasy_clay_sinusoidal_v5_b0_s510/collision_log.csv,,667,0.0623231406285819,0.148174,0.05130375,1.9442666000000004,3.062075,0.38885332,2.972413793103448,4.78,12.471663406267968,13.766715,1.973473,0,0,18.374612,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0001_tmeasy_clay_sinusoidal_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,vehicle_rate,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0002_vehicle_rate_clay_sinusoidal_v5_b0_s510,ok,0,54.63377857208252,8.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0002_vehicle_rate_clay_sinusoidal_v5_b0_s510/20260703_220916_445504_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0002_vehicle_rate_clay_sinusoidal_v5_b0_s510/collision_log.csv,,667,0.063958952532167,0.170604,0.0445547279999999,2.1706592,3.274125,0.43413184,6.990329835082459,7.766800000000001,14.41609298426071,15.700133,1.585159,0,0,16.49302,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/autonomous_obstacle_tire_model_sweep_barrier_only_20260703_220819/raw/0002_vehicle_rate_clay_sinusoidal_v5_b0_s510/sim_diag.csv
