idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,Bekker-UKF,0.4917215791336317,45.05818753547518
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,NN-UKF,1.3418352594877059,49.92805748926752
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,Learned MLP,1.0882388354842667,21.59282112681252
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,Bekker-UKF,0.8689099508894582,35.75758939986324
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,NN-UKF,0.7731613405027029,20.79792583382097
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,Learned MLP,0.5080699851192595,20.619672549946547
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,Bekker-UKF,0.6969355942438099,37.57882572040951
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,NN-UKF,1.0215108480195114,8.508178948869151
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,Learned MLP,0.9411996699095246,15.701265493461639
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,Bekker-UKF,1.0148937077163098,3.0598165922610696
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,NN-UKF,0.9965275362633401,4.814108707398055
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,Learned MLP,0.8510545507116213,18.709335166124824
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,Bekker-UKF,0.5782385741943604,0.21978173287992261
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,NN-UKF,0.7204640991287494,24.870179858996075
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,Learned MLP,0.7664319318457822,32.83728265571484
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,Bekker-UKF,0.6571488600262536,33.44448104067958
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,NN-UKF,0.5868329233371927,19.16571674367366
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,Learned MLP,0.544909733943405,10.652549343519272
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,Bekker-UKF,0.8029592058223932,50.07688121233445
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,NN-UKF,0.6049730213681447,13.072324977635956
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,Learned MLP,0.5659327189492209,5.7755074231033054
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,Bekker-UKF,0.9188623813795714,16.505870016203655
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,NN-UKF,1.0316888143991276,6.2536874750060285
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,Learned MLP,0.8928852330794744,18.86633164868471
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,Bekker-UKF,0.9740443818930179,30.595354268194615
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,NN-UKF,0.8827776458218309,18.3587334820305
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,Learned MLP,0.6382501966180305,14.42637308057344
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,Bekker-UKF,0.6316219224226076,51.77195812273442
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,NN-UKF,0.7389374474574033,77.55872516373428
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,Learned MLP,0.4552314891941718,9.38723318710269
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,Bekker-UKF,1.3155775464487656,62.53802438014948
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,NN-UKF,0.9582590333610208,18.39175162830115
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,Learned MLP,0.5933387503175191,26.693710663332485
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,Bekker-UKF,0.8117541164458013,18.196860871745
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,NN-UKF,0.4386512219787717,36.12943081526398
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,Learned MLP,0.5085082412049139,25.95777881485379
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Bekker-UKF,0.5429985317878449,17.613448551792303
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,NN-UKF,0.579891099416077,12.015916987660244
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Learned MLP,0.8843078920812281,34.17177650025659
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,Bekker-UKF,0.8475257487141513,31.650579859018148
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,NN-UKF,1.2158383498063223,1.9477032756694441
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,Learned MLP,1.078579943368635,13.017021822893067
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Bekker-UKF,0.7454801101910637,31.677061606038915
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,NN-UKF,0.567481192385797,0.23641799229420554
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Learned MLP,0.6736708771138576,18.993116483255918
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Bekker-UKF,0.7739305848927909,62.94841232059899
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,NN-UKF,0.5842180606660726,23.005095408838493
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Learned MLP,0.5432997653361753,14.389889615161557
