experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp,extra_latency_profile
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,8,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0012_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s912,ok,0,18.867260932922363,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0012_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s912/20260704_055119_290459_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0012_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s912/collision_log.csv,,1065,0.268791259067699,1.078681,0.1393092358695652,2.817891521739131,4.309625,0.5635783043478262,12.35188732394366,14.240799999999997,39.08555231233433,39.037407,0.439606,3,3,-2.023,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0012_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,8,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0011_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s911,ok,0,18.867828845977783,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0011_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s911/20260704_055119_255618_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0011_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s911/collision_log.csv,,981,0.2859460917122244,1.474763,0.1582245041322313,2.8955605667060214,4.35671,0.5791121133412043,13.523302752293578,15.490000000000006,40.587909402164016,39.78764,3.152063,4,4,-1.0495,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0011_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,8,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0010_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s910,ok,0,19.065245628356934,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0010_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s910/20260704_055119_170430_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0010_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s910/collision_log.csv,,1034,0.1850690187514632,0.603152,0.1269287924107142,3.1157937499999995,5.144425,0.6231587499999999,12.843849129593812,14.58,42.81898038559005,42.433337,2.154354,2,3,-0.8955,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0010_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0017_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s912,ok,0,18.469029188156128,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0017_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s912/20260704_055138_166410_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0017_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s912/collision_log.csv,,985,0.2843206788530393,0.834395,0.1773426441281139,2.469121115065243,4.43349,0.3527315878664633,13.347157360406092,15.85,35.533443249407235,35.307451,-0.677917,2,2,-1.8955,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0017_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0015_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910,ok,0,18.57135510444641,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0015_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/20260704_055138_182602_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0015_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/collision_log.csv,,982,0.897627218444534,2.208798,0.5746896227967099,2.560161927144536,4.68225,0.3657374181635051,13.492841140529531,15.2276,36.09699291586982,36.037005,-1.261741,2,2,-1.6279,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0015_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0016_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911,ok,0,18.518977403640747,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0016_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/20260704_055138_241561_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0016_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/collision_log.csv,,1034,0.7396493104271473,2.108913,0.3586835176211454,2.5715104625550658,4.39391,0.3673586375078665,12.685580270793038,15.99,35.92095336792205,34.468063,1.899813,4,4,-1.4179999999999997,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0016_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0018_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s913,ok,0,18.5158588886261,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0018_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s913/20260704_055138_240369_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0018_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s913/collision_log.csv,,1040,1.4408730470553288,3.317222,0.9966254850828729,1.909170386740332,3.9691,0.2727386266771902,12.511153846153844,14.838799999999992,27.949884324489968,27.536284,-0.90081,2,2,-1.3737,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0018_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,8,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0013_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s913,ok,0,18.82206106185913,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0013_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s913/20260704_055137_892080_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0013_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s913/collision_log.csv,,1034,1.1507389329071602,2.964182,0.6199018151447662,2.9580655902004453,4.30009,0.5916131180400891,12.820386847195357,14.240399999999994,40.7045406316891,39.73653,0.208364,2,2,-0.8214999999999999,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0013_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,8,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0014_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s914,ok,0,18.768699169158936,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0014_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s914/20260704_055138_024334_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0014_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s914/collision_log.csv,,1072,0.2903160387656668,0.7352,0.2002125731182795,3.100829677419355,5.068384999999999,0.620165935483871,12.321847014925371,13.5229,42.642595645110106,41.909727,2.626835,1,3,-0.8065,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0014_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b8_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0019_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s914,ok,0,18.315035104751587,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0019_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s914/20260704_055156_595437_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0019_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s914/collision_log.csv,,1020,0.2121251858667612,0.687533,0.1279437856328392,2.427355758266819,4.348,0.3467651083238313,12.74085294117647,15.6543,35.74833360853394,35.253685,0.562177,0,4,0.2018999999999999,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0019_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
